Time,I_load,I_load*VR1
1.0000000000000001e-05,5.324479542142604e-20,1.4175041742838421e-39
2.0000000000000002e-05,1.0647295080813257e-19,5.6682449485442077e-39
3.0000000000000004e-05,1.5997209224173417e-19,1.2795535133495742e-38
4.0000000000000003e-05,2.1292918762583578e-19,2.2669421356506988e-38
5.0000000000000002e-05,2.6656388987561895e-19,3.552815646140743e-38
6.0000000000000002e-05,3.1965644746828898e-19,5.1090123938237387e-38
7.0000000000000007e-05,3.7274920227618531e-19,6.9470981340628488e-38
8.0000000000000007e-05,4.2584190778027507e-19,9.0670666177526833e-38
9.0000000000000006e-05,4.7893461328436482e-19,1.1468918813568321e-37
0.0001,5.3311121367222825e-19,1.4210378722373926e-37
0.00011,5.862035247458654e-19,1.7181731419255876e-37
0.00012,6.3929632885756831e-19,2.0434990597707313e-37
0.00013000000000000002,6.9238903436165807e-19,2.3970130348449855e-37
0.00014000000000000001,7.4548183847336098e-19,2.7787156944842703e-37
0.00015000000000000001,7.9749064909367706e-19,3.1799567415090209e-37
0.00016000000000000001,8.516676439119931e-19,3.6266886266716857e-37
0.00017000000000000001,9.0475995498563025e-19,4.0929529746584029e-37
0.00018000000000000001,9.5785266048972001e-19,4.5874087984307648e-37
0.00019000000000000001,1.0109454646014229e-18,5.1100534531617911e-37
0.00020000000000000001,1.0640380714978995e-18,5.6608855415469641e-37
0.00021000000000000001,1.1182146718857629e-18,6.2520206802831677e-37
0.00022000000000000001,1.1702230880756264e-18,6.847111433537399e-37
0.00023000000000000001,1.2244000828939425e-18,7.4957784964841815e-37
0.00024000000000000001,1.2785762888513533e-18,8.173787650164361e-37
0.00025000000000000001,1.3305849022564431e-18,8.8522814020844901e-37
0.00026000000000000003,1.3825943045224381e-18,9.5578341677437085e-37
0.00027000000000000006,1.4367709049103015e-18,1.0321554583435043e-36
0.00028000000000000008,1.4887797155306176e-18,1.1082324475852755e-36
0.00029000000000000011,1.54078872336616e-18,1.1870150274570724e-36
0.00030000000000000014,1.5927979284169287e-18,1.2685027119590017e-36
0.00031000000000000016,1.6469749232352447e-18,1.3562632155900467e-36
0.00032000000000000019,1.7011511291926555e-18,1.4469576402018988e-36
